187	0	0	13	0	1	24
200	0	0	9	0	0	35
200	0	0	10	0	0	36
200	0	0	11	0	0	37
200	0	0	12	0	0	38
200	0	0	13	0	0	39
205	1	0	2	0	0	32
205	1	0	3	0	0	33
205	0	0	4	1	1	34
205	0	0	5	0	1	35
205	0	0	6	0	1	36
205	0	0	7	1	1	37
205	0	0	8	0	1	38
205	0	0	9	0	1	39
205	0	0	10	0	1	40
205	1	0	11	0	1	41
205	1	0	12	0	0	42
205	1	0	13	0	0	43
207	1	0	3	0	0	26
207	1	0	4	0	0	27
207	1	0	5	0	0	28
207	1	0	6	0	0	29
207	1	0	7	0	0	30
207	1	0	8	0	0	31
207	1	0	9	0	0	32
207	1	0	10	0	0	33
207	1	0	11	0	0	34
207	1	0	12	0	0	35
207	1	0	13	0	0	36
211	1	0	0	0	0	40
211	1	0	1	0	0	41
211	1	0	2	0	0	42
211	1	0	3	0	0	43
211	1	0	4	0	0	44
211	1	0	5	0	0	45
211	1	0	6	0	0	46
211	1	0	7	0	0	47
211	0	0	8	0	0	48
211	0	0	9	0	0	49
211	0	0	10	0	0	50
211	1	0	11	0	0	51
211	1	0	12	0	0	52
211	1	0	13	0	0	53
213	1	0	3	0	0	49
213	1	0	4	0	0	50
213	1	0	5	0	0	51
213	1	0	6	0	0	52
213	0	0	7	0	0	53
213	0	0	8	0	0	54
219	1	0	0	0	0	41
219	1	0	1	0	0	42
219	1	0	2	0	0	43
219	1	0	3	0	0	44
219	1	0	4	0	0	45
219	1	0	5	0	0	46
219	0	0	6	0	0	47
219	0	0	7	0	0	48
219	0	0	8	0	0	49
219	1	0	9	0	0	50
219	1	0	10	0	0	51
219	1	0	11	0	0	52
219	1	0	12	0	0	53
219	1	0	13	0	0	54
223	1	0	6	0	0	23
223	1	0	7	0	0	24
223	0	0	8	1	1	25
223	1	0	9	0	1	26
223	1	0	10	0	1	27
223	1	0	11	0	1	28
223	0	0	12	1	1	29
223	1	0	13	0	1	30
232	1	0	0	0	0	44
232	1	0	1	0	0	45
232	1	0	2	0	0	46
232	1	0	3	0	0	47
232	1	0	4	0	0	48
232	1	0	5	0	0	49
232	0	0	6	0	0	50
232	0	0	7	0	0	51
232	0	0	8	0	0	52
232	0	0	9	0	0	53
232	0	0	10	0	0	54
234	0	1	12	0	0	19
234	0	1	13	0	0	20
236	1	0	0	0	0	46
236	1	0	1	0	0	47
236	1	0	2	0	0	48
236	1	0	3	0	0	49
236	1	0	4	0	0	50
236	1	0	5	0	0	51
236	1	0	6	0	0	52
236	1	0	7	0	0	53
236	1	0	8	0	0	54
236	1	0	9	0	0	55
236	1	0	10	0	0	56
236	1	0	11	0	0	57
236	1	0	12	0	0	58
236	1	0	13	0	0	59
242	1	0	0	0	0	46
242	1	0	1	0	0	47
242	1	0	2	0	0	48
242	1	0	3	0	0	49
242	1	0	4	0	0	50
242	1	0	5	0	0	51
242	0	0	6	0	0	52
242	1	0	7	0	0	53
242	1	0	8	0	0	54
242	1	0	9	0	0	55
242	1	1	10	0	0	56
242	1	0	11	0	0	57
242	1	0	12	0	0	58
242	1	0	13	0	0	59
246	1	0	9	0	0	22
246	1	0	10	0	0	23
246	1	0	11	0	0	24
246	1	0	12	1	1	25
246	1	0	13	0	1	26
258	0	0	0	1	1	30
258	0	0	1	0	1	31
258	0	0	2	1	1	32
258	0	0	3	0	1	33
258	0	0	4	0	1	34
258	0	0	5	0	1	35
258	0	0	6	0	1	36
258	0	0	7	0	0	37
258	0	0	8	0	0	38
258	1	0	9	0	0	39
258	1	0	10	0	0	40
258	1	0	11	0	0	41
258	1	0	12	0	0	42
258	1	0	13	0	0	43
268	0	0	0	0	1	29
268	0	0	1	0	1	30
268	0	0	2	0	1	31
268	0	0	3	0	0	32
268	0	0	4	0	0	33
268	0	0	5	0	0	34
268	0	0	6	0	0	35
268	1	0	7	0	0	36
268	0	0	8	0	0	37
268	0	0	9	0	0	38
268	0	0	10	0	0	39
268	0	0	11	0	0	40
268	0	0	12	0	0	41
268	0	0	13	0	0	42
274	0	0	0	0	1	32
274	0	0	1	1	1	33
274	0	0	2	0	1	34
274	1	0	3	1	1	35
274	1	0	4	0	1	36
274	1	0	5	0	1	37
274	1	0	6	0	1	38
274	1	0	7	0	1	39
274	1	0	8	0	0	40
274	1	0	9	0	0	41
274	1	0	10	0	0	42
274	1	0	11	0	0	43
274	0	0	12	0	0	44
274	0	0	13	0	0	45
277	0	0	2	0	0	33
277	0	0	3	1	1	34
277	1	0	4	1	1	35
277	1	0	5	0	1	36
277	1	0	6	0	1	37
277	1	0	7	0	1	38
277	1	0	8	0	1	39
277	1	0	9	0	0	40
277	1	0	10	0	0	41
277	1	0	11	0	0	42
277	1	0	12	0	0	43
277	0	0	13	0	0	44
280	1	0	8	0	0	39
280	1	0	9	0	0	40
280	1	0	10	0	0	41
280	1	0	11	0	0	42
280	1	0	12	0	0	43
280	1	0	13	0	0	44
282	1	0	3	0	0	24
282	1	0	4	0	0	25
282	1	0	5	1	1	26
282	1	0	6	0	1	27
282	1	0	7	0	1	28
282	1	0	8	1	1	29
282	1	0	9	0	1	30
282	1	0	10	0	1	31
282	1	0	11	0	1	32
282	1	0	12	0	1	33
282	1	0	13	0	0	34
286	1	0	0	0	1	26
286	1	0	1	0	0	27
286	1	0	2	0	0	28
286	1	0	3	0	0	29
286	1	0	4	0	0	30
286	1	0	5	0	0	31
286	1	0	6	0	0	32
286	1	0	7	0	0	33
286	1	0	8	0	0	34
286	1	0	9	0	0	35
286	1	0	10	0	0	36
286	1	0	11	0	0	37
286	1	0	12	0	0	38
286	1	0	13	0	0	39
325	1	0	7	0	0	22
325	1	0	8	0	0	23
325	0	0	9	1	1	24
325	0	0	10	0	1	25
325	0	0	11	0	1	26
325	0	0	12	1	1	27
325	0	0	13	0	1	28
328	1	0	12	0	0	33
328	0	0	13	0	0	34
334	1	0	5	0	0	21
334	1	0	6	0	0	22
334	1	0	7	0	0	23
334	1	0	8	0	0	24
334	1	0	9	0	0	25
334	0	0	10	1	1	26
334	0	0	11	0	1	27
334	0	0	12	0	1	28
334	0	0	13	1	1	29
340	1	0	7	0	1	32
340	1	0	8	1	1	33
340	1	0	9	0	1	34
340	1	1	10	1	1	35
340	1	1	11	0	1	36
340	1	0	12	0	1	37
340	1	0	13	0	1	38
346	1	0	3	0	0	24
346	0	0	4	0	0	25
346	0	0	5	1	1	26
346	0	0	6	0	1	27
346	0	0	7	0	1	28
346	0	0	8	0	1	29
346	0	0	9	1	1	30
346	0	0	10	0	1	31
346	1	1	11	0	1	32
346	0	0	12	0	1	33
346	1	0	13	0	1	34
351	1	0	0	0	0	20
351	1	0	1	0	0	21
351	1	0	2	0	0	22
351	1	0	3	0	0	23
351	1	0	4	0	0	24
351	1	0	5	0	0	25
351	0	0	6	0	0	26
351	0	0	7	1	1	27
351	0	0	8	1	1	28
351	0	0	9	0	1	29
351	0	0	10	1	1	30
351	1	0	11	0	1	31
351	1	0	12	0	1	32
351	1	0	13	0	1	33
355	1	0	0	0	1	28
355	1	0	1	0	1	29
355	1	0	2	0	1	30
355	1	0	3	0	0	31
355	1	0	4	0	0	32
355	1	0	5	0	0	33
355	1	0	6	0	0	34
355	1	0	7	0	0	35
355	1	0	8	0	0	36
355	1	0	9	0	0	37
355	1	0	10	0	0	38
355	1	0	11	0	0	39
355	1	0	12	0	0	40
355	1	0	13	0	0	41
364	0	0	0	1	1	20
364	0	1	1	1	1	21
364	0	0	2	0	1	22
364	0	0	3	0	1	23
364	0	0	4	0	1	24
364	0	0	5	0	1	25
364	0	0	6	0	0	26
364	0	0	7	0	0	27
364	0	0	8	1	1	28
364	0	1	9	0	1	29
364	0	1	10	0	1	30
364	0	1	11	0	1	31
364	0	1	12	0	1	32
364	0	1	13	0	0	33
372	1	0	1	0	0	24
372	1	0	2	0	0	25
372	1	0	3	0	0	26
372	1	0	4	0	0	27
372	1	0	5	0	0	28
372	1	0	6	0	0	29
372	1	0	7	0	0	30
372	1	0	8	0	0	31
372	1	0	9	0	0	32
372	1	0	10	0	0	33
372	1	0	11	0	0	34
372	1	0	12	0	0	35
372	1	0	13	0	0	36
383	1	0	10	0	0	27
383	1	0	11	0	0	28
383	0	0	12	1	1	29
383	0	0	13	0	1	30
385	1	0	8	0	0	25
385	1	1	9	1	1	26
385	1	0	10	0	1	27
385	1	0	11	0	1	28
385	0	0	12	0	1	29
385	0	0	13	0	1	30
390	1	0	3	0	0	29
390	1	0	4	0	0	30
390	1	0	5	0	0	31
390	1	0	6	0	0	32
390	1	0	7	0	0	33
390	1	0	8	0	0	34
390	1	0	9	0	0	35
390	0	0	10	1	1	36
390	0	0	11	0	1	37
390	0	0	12	1	1	38
390	0	0	13	0	1	39
392	0	1	1	0	0	21
392	0	1	2	1	1	22
392	1	0	3	0	1	23
392	1	0	4	0	1	24
392	0	1	5	0	1	25
392	0	1	6	0	1	26
392	0	1	7	0	0	27
392	0	1	8	0	0	28
392	0	1	9	0	0	29
392	0	1	10	0	0	30
392	0	1	11	1	1	31
392	0	1	12	0	1	32
392	0	1	13	0	1	33
393	1	0	0	0	0	21
393	1	0	1	0	0	22
393	1	0	2	0	0	23
393	1	0	3	0	0	24
393	1	0	4	0	0	25
393	1	0	5	0	0	26
393	1	0	6	0	0	27
393	1	0	7	0	0	28
393	1	0	8	0	0	29
393	1	0	9	0	0	30
393	1	0	10	0	0	31
393	1	0	11	0	0	32
393	1	0	12	0	0	33
393	0	0	13	1	1	34
397	0	0	0	0	1	29
397	1	0	1	0	1	30
397	1	0	2	0	1	31
397	0	0	3	0	1	32
397	0	0	4	0	0	33
397	1	0	5	0	0	34
397	1	0	6	0	0	35
397	1	0	7	0	0	36
397	1	0	8	0	0	37
397	1	0	9	0	0	38
397	1	0	10	0	0	39
397	1	0	11	0	0	40
397	1	0	12	0	0	41
397	1	0	13	0	0	42
400	1	0	8	0	0	30
400	1	0	9	0	0	31
400	0	0	10	0	0	32
400	0	0	11	0	0	33
400	1	0	12	0	0	34
400	1	0	13	0	0	35
411	1	0	7	1	1	30
411	0	0	8	0	1	31
411	1	0	9	0	1	32
411	1	0	10	0	1	33
411	1	0	11	0	1	34
411	0	0	12	1	1	35
411	1	0	13	0	1	36
413	1	0	7	0	0	22
413	1	0	8	0	0	23
413	1	0	9	0	0	24
413	1	0	10	0	0	25
413	1	0	11	0	0	26
413	1	0	12	0	0	27
413	0	0	13	1	1	28
428	1	0	12	0	0	43
428	1	0	13	0	0	44
430	0	0	0	0	0	47
430	0	0	1	0	0	48
430	0	0	2	0	0	49
430	0	0	3	0	0	50
430	0	0	4	0	0	51
430	0	0	5	0	0	52
430	0	0	6	0	0	53
430	0	0	7	0	0	54
430	0	0	8	0	0	55
430	0	0	9	0	0	56
430	0	0	10	0	0	57
430	0	0	11	0	0	58
430	0	0	12	0	0	59
432	0	0	0	0	1	23
432	1	0	1	0	1	24
432	1	0	2	0	0	25
432	0	0	3	0	0	26
432	1	0	4	0	0	27
432	1	0	5	0	0	28
432	1	0	6	0	0	29
432	1	0	7	0	0	30
432	1	0	8	0	0	31
432	1	0	9	0	0	32
432	1	0	10	0	0	33
432	1	0	11	0	0	34
432	1	0	12	0	0	35
432	1	0	13	0	0	36
444	1	0	4	0	0	18
444	1	0	5	0	0	19
444	0	0	6	1	1	20
444	0	1	7	0	1	21
444	1	1	8	0	1	22
444	1	1	9	0	1	23
444	1	1	10	0	1	24
444	1	1	11	0	0	25
444	1	1	12	0	0	26
444	1	1	13	0	0	27
453	0	1	8	0	1	28
453	0	1	9	1	1	29
453	0	1	10	1	1	30
453	0	1	11	1	1	31
453	0	1	12	0	1	32
453	0	1	13	0	1	33
461	1	0	13	0	0	26
489	0	0	0	1	1	34
489	0	0	1	0	1	35
489	0	0	2	0	1	36
489	0	0	3	0	1	37
489	0	0	4	0	1	38
489	1	0	5	0	0	39
489	1	0	6	0	0	40
489	1	0	7	0	0	41
489	1	0	8	0	0	42
489	1	0	9	0	0	43
489	1	0	10	0	0	44
489	1	0	11	0	0	45
489	1	0	12	0	0	46
489	1	0	13	0	0	47
491	0	0	0	0	1	25
491	0	0	1	0	1	26
491	1	0	2	0	1	27
491	1	0	3	0	1	28
491	1	0	4	0	0	29
491	1	0	5	0	0	30
491	1	0	6	0	0	31
491	1	0	7	0	0	32
491	1	0	8	0	0	33
491	1	0	9	0	0	34
491	1	0	10	0	0	35
491	1	0	11	0	0	36
491	1	0	12	0	0	37
491	1	0	13	0	0	38
498	1	0	11	0	0	25
498	1	0	12	0	0	26
498	1	0	13	0	0	27
500	0	0	0	1	1	24
500	1	0	1	0	1	25
500	1	0	2	0	1	26
500	1	0	3	0	1	27
500	1	0	4	0	1	28
500	1	0	5	0	0	29
500	1	0	6	0	0	30
500	1	0	7	0	0	31
500	1	0	8	0	0	32
500	1	1	9	0	0	33
500	1	1	10	0	0	34
500	0	1	11	0	0	35
500	0	0	12	0	0	36
500	0	0	13	0	0	37
501	0	0	0	0	1	26
501	0	0	1	1	1	27
501	0	0	2	0	1	28
501	1	0	3	0	1	29
501	1	0	4	0	1	30
501	1	0	5	0	1	31
501	1	0	6	0	0	32
501	1	0	7	0	0	33
501	1	0	8	0	0	34
501	1	0	9	0	0	35
501	1	0	10	0	0	36
501	1	0	11	0	0	37
501	1	0	12	0	0	38
501	1	0	13	0	0	39
504	0	0	0	0	0	33
504	0	0	1	0	1	34
504	0	0	2	0	1	35
504	0	0	3	0	1	36
504	0	0	4	0	1	37
504	0	0	5	0	1	38
504	0	0	6	0	0	39
504	0	0	7	0	0	40
504	0	0	8	0	0	41
504	0	0	9	0	0	42
504	0	0	10	0	0	43
504	0	0	11	0	0	44
504	0	0	12	0	0	45
504	0	0	13	0	0	46
513	0	0	0	0	1	30
513	0	0	1	0	1	31
513	0	0	2	0	1	32
513	0	0	3	0	1	33
513	0	0	4	0	0	34
513	0	0	5	0	0	35
513	0	0	6	0	0	36
513	0	0	7	0	0	37
513	1	0	8	0	0	38
513	1	0	9	0	0	39
513	1	0	10	0	0	40
513	1	0	11	0	0	41
513	1	0	12	0	0	42
513	1	0	13	0	0	43
517	0	0	10	1	1	20
517	1	0	11	0	1	21
517	1	0	12	1	1	22
517	1	0	13	0	1	23
519	0	0	8	1	1	20
519	0	1	9	0	1	21
519	0	1	10	1	1	22
519	0	1	11	1	1	23
519	0	1	12	0	1	24
519	0	1	13	0	1	25
523	1	0	0	0	0	27
523	1	0	1	0	0	28
523	1	0	2	0	0	29
523	1	0	3	0	0	30
523	1	0	4	0	0	31
523	1	0	5	0	0	32
523	0	0	6	1	1	33
523	0	0	7	0	1	34
523	0	0	8	1	1	35
523	0	0	9	0	1	36
523	0	0	10	0	1	37
523	0	0	11	0	1	38
523	0	0	12	0	1	39
523	1	0	13	0	0	40
526	1	0	0	0	0	41
526	1	0	1	0	0	42
526	1	0	2	0	0	43
526	1	0	3	0	0	44
526	1	0	4	0	0	45
526	1	0	5	0	0	46
526	1	0	6	0	0	47
526	1	0	7	0	0	48
526	1	0	8	0	0	49
526	1	0	9	0	0	50
526	1	0	10	0	0	51
526	1	0	11	0	0	52
526	1	0	12	0	0	53
526	1	0	13	0	0	54
538	1	0	8	0	0	32
538	1	0	9	0	0	33
538	1	0	10	0	0	34
538	1	0	11	1	1	35
538	1	0	12	0	1	36
538	1	0	13	0	1	37
540	1	0	0	0	1	29
540	1	1	1	0	1	30
540	1	0	2	0	0	31
540	1	0	3	0	0	32
540	1	0	4	0	0	33
540	1	0	5	0	0	34
540	1	0	6	0	0	35
540	1	0	7	0	0	36
540	1	1	8	0	0	37
540	1	1	9	0	0	38
540	1	0	10	0	0	39
540	1	1	11	0	0	40
540	1	0	12	0	0	41
540	1	0	13	0	0	42
549	0	0	0	0	0	27
549	0	0	1	0	0	28
549	1	0	2	0	0	29
549	1	0	3	0	0	30
549	1	0	4	0	0	31
549	1	0	5	0	0	32
549	1	0	6	0	0	33
549	1	0	7	0	0	34
549	1	0	8	0	0	35
549	1	0	9	0	0	36
549	1	0	10	0	0	37
549	1	0	11	0	0	38
549	1	0	12	0	0	39
549	1	0	13	0	0	40
557	0	0	0	0	1	26
557	0	0	1	1	1	27
557	0	0	2	0	1	28
557	0	0	3	1	1	29
557	0	0	4	0	1	30
557	0	0	5	1	1	31
557	0	0	6	0	1	32
557	0	0	7	0	1	33
557	0	0	8	0	1	34
557	0	0	9	0	1	35
557	0	0	10	0	0	36
557	0	0	11	0	0	37
557	0	0	12	0	0	38
557	0	0	13	0	0	39
560	1	0	0	0	0	40
560	1	0	1	0	0	41
560	1	0	2	0	0	42
560	1	0	3	0	0	43
560	1	0	4	0	0	44
560	1	0	5	0	0	45
560	1	0	6	0	0	46
560	1	0	7	0	0	47
560	1	1	8	0	0	48
560	1	1	9	0	0	49
560	1	0	10	0	0	50
560	1	0	11	0	0	51
560	0	1	12	0	0	52
560	0	1	13	0	0	53
562	0	0	0	0	1	26
562	1	0	1	0	1	27
562	1	0	2	0	1	28
562	1	0	3	0	1	29
562	1	0	4	0	1	30
562	1	0	5	0	0	31
562	1	0	6	0	0	32
562	0	0	7	0	0	33
562	1	0	8	0	0	34
562	1	0	9	0	0	35
562	1	0	10	0	0	36
562	1	0	11	0	0	37
562	1	0	12	0	0	38
562	1	0	13	0	0	39
565	0	0	0	0	1	24
565	0	0	1	0	1	25
565	1	0	2	0	1	26
565	1	0	3	0	0	27
565	1	0	4	0	0	28
565	1	0	5	0	0	29
565	1	0	6	0	0	30
565	0	0	7	1	1	31
565	1	0	8	0	1	32
565	1	0	9	0	1	33
565	1	0	10	0	1	34
565	1	0	11	0	1	35
565	1	0	12	0	0	36
565	1	1	13	0	0	37
568	0	0	0	0	0	44
568	0	0	1	0	0	45
568	0	0	2	0	0	46
568	1	0	3	0	0	47
568	1	0	4	0	0	48
568	1	0	5	0	0	49
568	1	0	6	0	0	50
568	1	0	7	0	0	51
568	1	0	8	0	0	52
571	1	0	3	0	0	22
571	1	0	4	0	0	23
571	1	0	5	0	0	24
571	1	0	6	0	0	25
571	1	0	7	0	0	26
571	1	0	8	0	0	27
571	1	0	9	0	0	28
571	1	0	10	0	0	29
571	1	0	11	0	0	30
571	1	0	12	0	0	31
571	1	0	13	0	0	32
580	0	0	11	1	1	26
580	0	1	12	0	1	27
580	0	0	13	0	1	28
582	0	0	10	0	1	22
582	0	0	11	0	1	23
582	0	0	12	1	1	24
582	0	0	13	0	1	25
589	0	0	12	0	0	24
589	0	0	13	0	0	25
591	0	0	0	0	1	33
591	0	0	1	0	0	34
591	0	0	2	0	0	35
591	0	0	3	0	0	36
591	0	0	4	0	0	37
591	1	0	5	0	0	38
591	1	0	6	0	0	39
591	0	0	7	0	0	40
591	0	0	8	0	0	41
591	0	0	9	0	0	42
591	0	0	10	0	0	43
591	0	0	11	0	0	44
591	0	0	12	0	0	45
591	0	0	13	0	0	46
593	1	0	8	0	0	51
593	1	0	9	0	0	52
593	1	0	10	0	0	53
593	1	0	11	0	0	54
593	1	0	12	0	0	55
593	1	0	13	0	0	56
599	1	0	0	0	0	23
599	1	0	1	0	0	24
599	0	0	2	1	1	25
599	0	0	3	0	1	26
599	0	0	4	1	1	27
599	0	0	5	0	1	28
599	0	0	6	1	1	29
599	0	0	7	0	1	30
599	0	0	8	0	1	31
599	0	1	9	0	1	32
599	0	0	10	1	1	33
599	0	0	11	0	1	34
599	0	0	12	0	1	35
599	0	0	13	0	1	36
608	0	0	0	0	0	33
608	0	0	1	0	0	34
608	0	0	2	0	0	35
608	0	0	3	0	0	36
608	0	0	4	0	0	37
608	0	0	5	0	0	38
608	0	0	6	0	0	39
608	0	0	7	0	0	40
608	0	0	8	0	0	41
608	0	0	9	0	0	42
608	0	0	10	0	0	43
608	0	0	11	0	0	44
608	0	0	12	0	0	45
608	0	0	13	0	0	46
613	1	0	0	0	0	24
613	1	0	1	0	0	25
613	1	0	2	0	0	26
613	1	0	3	0	0	27
613	0	0	4	1	1	28
613	0	0	5	0	1	29
613	0	0	6	0	1	30
613	0	0	7	1	1	31
613	0	0	8	0	1	32
613	0	0	9	0	1	33
613	0	0	10	0	1	34
613	0	0	11	0	1	35
613	1	0	12	0	0	36
613	1	0	13	0	0	37
619	1	0	2	0	0	21
619	1	0	3	0	0	22
619	0	0	4	1	1	23
619	0	0	5	0	1	24
619	0	0	6	1	1	25
619	0	0	7	0	1	26
619	0	1	8	0	1	27
619	0	0	9	0	1	28
619	0	0	10	0	1	29
619	0	0	11	0	0	30
619	0	0	12	0	0	31
619	0	0	13	0	0	32
622	1	0	0	0	0	43
622	1	0	1	0	0	44
622	1	0	2	0	0	45
622	1	0	3	0	0	46
622	1	0	4	0	0	47
622	1	0	5	0	0	48
622	1	0	6	0	0	49
622	1	0	7	0	0	50
622	1	0	8	0	0	51
622	1	0	9	0	0	52
622	1	0	10	0	0	53
622	1	0	11	0	0	54
622	1	0	12	0	0	55
622	1	0	13	0	0	56
624	1	0	8	0	0	21
624	1	0	9	0	0	22
624	1	0	10	0	0	23
624	1	0	11	0	0	24
